title	url	author
LayoutVAE: Stochastic Scene Layout Generation From a Label Set	http://openaccess.thecvf.com/content_ICCV_2019/papers/Jyothi_LayoutVAE_Stochastic_Scene_Layout_Generation_From_a_Label_Set_ICCV_2019_paper.pdf	Akash Abdu Jyothi
Robust Variational Bayesian Point Set Registration	http://openaccess.thecvf.com/content_ICCV_2019/papers/Zhou_Robust_Variational_Bayesian_Point_Set_Registration_ICCV_2019_paper.pdf	Jie Zhou
Is an Affine Constraint Needed for Affine Subspace Clustering?	http://openaccess.thecvf.com/content_ICCV_2019/papers/You_Is_an_Affine_Constraint_Needed_for_Affine_Subspace_Clustering_ICCV_2019_paper.pdf	Chong You
Meta-Learning to Detect Rare Objects	http://openaccess.thecvf.com/content_ICCV_2019/papers/Wang_Meta-Learning_to_Detect_Rare_Objects_ICCV_2019_paper.pdf	Yu-Xiong Wang
New Convex Relaxations for MRF Inference With Unknown Graphs	http://openaccess.thecvf.com/content_ICCV_2019/papers/Wang_New_Convex_Relaxations_for_MRF_Inference_With_Unknown_Graphs_ICCV_2019_paper.pdf	Zhenhua Wang
Cluster Alignment With a Teacher for Unsupervised Domain Adaptation	http://openaccess.thecvf.com/content_ICCV_2019/papers/Deng_Cluster_Alignment_With_a_Teacher_for_Unsupervised_Domain_Adaptation_ICCV_2019_paper.pdf	Zhijie Deng
Analyzing the Variety Loss in the Context of Probabilistic Trajectory Prediction	http://openaccess.thecvf.com/content_ICCV_2019/papers/Thiede_Analyzing_the_Variety_Loss_in_the_Context_of_Probabilistic_Trajectory_ICCV_2019_paper.pdf	Luca Anthony Thiede
Deep Mesh Reconstruction From Single RGB Images via Topology Modification Networks	http://openaccess.thecvf.com/content_ICCV_2019/papers/Pan_Deep_Mesh_Reconstruction_From_Single_RGB_Images_via_Topology_Modification_ICCV_2019_paper.pdf	Junyi Pan
UprightNet: Geometry-Aware Camera Orientation Estimation From Single Images	http://openaccess.thecvf.com/content_ICCV_2019/papers/Xian_UprightNet_Geometry-Aware_Camera_Orientation_Estimation_From_Single_Images_ICCV_2019_paper.pdf	Wenqi Xian
Escaping Plato's Cave: 3D Shape From Adversarial Rendering	http://openaccess.thecvf.com/content_ICCV_2019/papers/Henzler_Escaping_Platos_Cave_3D_Shape_From_Adversarial_Rendering_ICCV_2019_paper.pdf	Philipp Henzler
Deep End-to-End Alignment and Refinement for Time-of-Flight RGB-D Module	http://openaccess.thecvf.com/content_ICCV_2019/papers/Qiu_Deep_End-to-End_Alignment_and_Refinement_for_Time-of-Flight_RGB-D_Module_ICCV_2019_paper.pdf	Di Qiu
GEOBIT: A Geodesic-Based Binary Descriptor Invariant to Non-Rigid Deformations for RGB-D Images	http://openaccess.thecvf.com/content_ICCV_2019/papers/Nascimento_GEOBIT_A_Geodesic-Based_Binary_Descriptor_Invariant_to_Non-Rigid_Deformations_for_ICCV_2019_paper.pdf	Erickson R. Nascimento
CDTB: A Color and Depth Visual Object Tracking Dataset and Benchmark	http://openaccess.thecvf.com/content_ICCV_2019/papers/Lukezic_CDTB_A_Color_and_Depth_Visual_Object_Tracking_Dataset_and_ICCV_2019_paper.pdf	Alan Lukezic
Learning Joint 2D-3D Representations for Depth Completion	http://openaccess.thecvf.com/content_ICCV_2019/papers/Chen_Learning_Joint_2D-3D_Representations_for_Depth_Completion_ICCV_2019_paper.pdf	Yun Chen
Make a Face: Towards Arbitrary High Fidelity Face Manipulation	http://openaccess.thecvf.com/content_ICCV_2019/papers/Qian_Make_a_Face_Towards_Arbitrary_High_Fidelity_Face_Manipulation_ICCV_2019_paper.pdf	Shengju Qian
M2FPA: A Multi-Yaw Multi-Pitch High-Quality Dataset and Benchmark for Facial Pose Analysis	http://openaccess.thecvf.com/content_ICCV_2019/papers/Li_M2FPA_A_Multi-Yaw_Multi-Pitch_High-Quality_Dataset_and_Benchmark_for_Facial_ICCV_2019_paper.pdf	Peipei Li
Fair Loss: Margin-Aware Reinforcement Learning for Deep Face Recognition	http://openaccess.thecvf.com/content_ICCV_2019/papers/Liu_Fair_Loss_Margin-Aware_Reinforcement_Learning_for_Deep_Face_Recognition_ICCV_2019_paper.pdf	Bingyu Liu
Face De-Occlusion Using 3D Morphable Model and Generative Adversarial Network	http://openaccess.thecvf.com/content_ICCV_2019/papers/Yuan_Face_De-Occlusion_Using_3D_Morphable_Model_and_Generative_Adversarial_Network_ICCV_2019_paper.pdf	Xiaowei Yuan
Detecting Photoshopped Faces by Scripting Photoshop	http://openaccess.thecvf.com/content_ICCV_2019/papers/Wang_Detecting_Photoshopped_Faces_by_Scripting_Photoshop_ICCV_2019_paper.pdf	Sheng-Yu Wang
Ego-Pose Estimation and Forecasting As Real-Time PD Control	http://openaccess.thecvf.com/content_ICCV_2019/papers/Yuan_Ego-Pose_Estimation_and_Forecasting_As_Real-Time_PD_Control_ICCV_2019_paper.pdf	Ye Yuan
End-to-End Learning for Graph Decomposition	http://openaccess.thecvf.com/content_ICCV_2019/papers/Song_End-to-End_Learning_for_Graph_Decomposition_ICCV_2019_paper.pdf	Jie Song
Laplace Landmark Localization	http://openaccess.thecvf.com/content_ICCV_2019/papers/Robinson_Laplace_Landmark_Localization_ICCV_2019_paper.pdf	Joseph P. Robinson
Through-Wall Human Mesh Recovery Using Radio Signals	http://openaccess.thecvf.com/content_ICCV_2019/papers/Zhao_Through-Wall_Human_Mesh_Recovery_Using_Radio_Signals_ICCV_2019_paper.pdf	Mingmin Zhao
Discriminatively Learned Convex Models for Set Based Face Recognition	http://openaccess.thecvf.com/content_ICCV_2019/papers/Cevikalp_Discriminatively_Learned_Convex_Models_for_Set_Based_Face_Recognition_ICCV_2019_paper.pdf	Hakan Cevikalp
Camera Distance-Aware Top-Down Approach for 3D Multi-Person Pose Estimation From a Single RGB Image	http://openaccess.thecvf.com/content_ICCV_2019/papers/Moon_Camera_Distance-Aware_Top-Down_Approach_for_3D_Multi-Person_Pose_Estimation_From_ICCV_2019_paper.pdf	Gyeongsik Moon
Context-Aware Emotion Recognition Networks	http://openaccess.thecvf.com/content_ICCV_2019/papers/Lee_Context-Aware_Emotion_Recognition_Networks_ICCV_2019_paper.pdf	Jiyoung Lee
Aggregation via Separation: Boosting Facial Landmark Detector With Semi-Supervised Style Translation	http://openaccess.thecvf.com/content_ICCV_2019/papers/Qian_Aggregation_via_Separation_Boosting_Facial_Landmark_Detector_With_Semi-Supervised_Style_ICCV_2019_paper.pdf	Shengju Qian
Deep Head Pose Estimation Using Synthetic Images and Partial Adversarial Domain Adaption for Continuous Label Spaces	http://openaccess.thecvf.com/content_ICCV_2019/papers/Kuhnke_Deep_Head_Pose_Estimation_Using_Synthetic_Images_and_Partial_Adversarial_ICCV_2019_paper.pdf	Felix Kuhnke
Flare in Interference-Based Hyperspectral Cameras	http://openaccess.thecvf.com/content_ICCV_2019/papers/Sassoon_Flare_in_Interference-Based_Hyperspectral_Cameras_ICCV_2019_paper.pdf	Eden Sassoon
Computational Hyperspectral Imaging Based on Dimension-Discriminative Low-Rank Tensor Recovery	http://openaccess.thecvf.com/content_ICCV_2019/papers/Zhang_Computational_Hyperspectral_Imaging_Based_on_Dimension-Discriminative_Low-Rank_Tensor_Recovery_ICCV_2019_paper.pdf	Shipeng Zhang
Deep Optics for Monocular Depth Estimation and 3D Object Detection	http://openaccess.thecvf.com/content_ICCV_2019/papers/Chang_Deep_Optics_for_Monocular_Depth_Estimation_and_3D_Object_Detection_ICCV_2019_paper.pdf	Julie Chang
Physics-Based Rendering for Improving Robustness to Rain	http://openaccess.thecvf.com/content_ICCV_2019/papers/Halder_Physics-Based_Rendering_for_Improving_Robustness_to_Rain_ICCV_2019_paper.pdf	Shirsendu Sukanta Halder
ARGAN: Attentive Recurrent Generative Adversarial Network for Shadow Detection and Removal	http://openaccess.thecvf.com/content_ICCV_2019/papers/Ding_ARGAN_Attentive_Recurrent_Generative_Adversarial_Network_for_Shadow_Detection_and_ICCV_2019_paper.pdf	Bin Ding
Deep Tensor ADMM-Net for Snapshot Compressive Imaging	http://openaccess.thecvf.com/content_ICCV_2019/papers/Ma_Deep_Tensor_ADMM-Net_for_Snapshot_Compressive_Imaging_ICCV_2019_paper.pdf	Jiawei Ma
Convex Relaxations for Consensus and Non-Minimal Problems in 3D Vision	http://openaccess.thecvf.com/content_ICCV_2019/papers/Probst_Convex_Relaxations_for_Consensus_and_Non-Minimal_Problems_in_3D_Vision_ICCV_2019_paper.pdf	Thomas Probst
Pareto Meets Huber: Efficiently Avoiding Poor Minima in Robust Estimation	http://openaccess.thecvf.com/content_ICCV_2019/papers/Zach_Pareto_Meets_Huber_Efficiently_Avoiding_Poor_Minima_in_Robust_Estimation_ICCV_2019_paper.pdf	Christopher Zach
K-Best Transformation Synchronization	http://openaccess.thecvf.com/content_ICCV_2019/papers/Sun_K-Best_Transformation_Synchronization_ICCV_2019_paper.pdf	Yifan Sun
Parametric Majorization for Data-Driven Energy Minimization Methods	http://openaccess.thecvf.com/content_ICCV_2019/papers/Geiping_Parametric_Majorization_for_Data-Driven_Energy_Minimization_Methods_ICCV_2019_paper.pdf	Jonas Geiping
A Bayesian Optimization Framework for Neural Network Compression	http://openaccess.thecvf.com/content_ICCV_2019/papers/Ma_A_Bayesian_Optimization_Framework_for_Neural_Network_Compression_ICCV_2019_paper.pdf	Xingchen Ma
HiPPI: Higher-Order Projected Power Iterations for Scalable Multi-Matching	http://openaccess.thecvf.com/content_ICCV_2019/papers/Bernard_HiPPI_Higher-Order_Projected_Power_Iterations_for_Scalable_Multi-Matching_ICCV_2019_paper.pdf	Florian Bernard
Language-Conditioned Graph Networks for Relational Reasoning	http://openaccess.thecvf.com/content_ICCV_2019/papers/Hu_Language-Conditioned_Graph_Networks_for_Relational_Reasoning_ICCV_2019_paper.pdf	Ronghang Hu
Tell, Draw, and Repeat: Generating and Modifying Images Based on Continual Linguistic Instruction	http://openaccess.thecvf.com/content_ICCV_2019/papers/El-Nouby_Tell_Draw_and_Repeat_Generating_and_Modifying_Images_Based_on_ICCV_2019_paper.pdf	Alaaeldin El-Nouby
Relation-Aware Graph Attention Network for Visual Question Answering	http://openaccess.thecvf.com/content_ICCV_2019/papers/Li_Relation-Aware_Graph_Attention_Network_for_Visual_Question_Answering_ICCV_2019_paper.pdf	Linjie Li
Unpaired Image Captioning via Scene Graph Alignments	http://openaccess.thecvf.com/content_ICCV_2019/papers/Gu_Unpaired_Image_Captioning_via_Scene_Graph_Alignments_ICCV_2019_paper.pdf	Jiuxiang Gu
Modeling Inter and Intra-Class Relations in the Triplet Loss for Zero-Shot Learning	http://openaccess.thecvf.com/content_ICCV_2019/papers/Le_Cacheux_Modeling_Inter_and_Intra-Class_Relations_in_the_Triplet_Loss_for_ICCV_2019_paper.pdf	Yannick Le Cacheux
Occlusion-Shared and Feature-Separated Network for Occlusion Relationship Reasoning	http://openaccess.thecvf.com/content_ICCV_2019/papers/Lu_Occlusion-Shared_and_Feature-Separated_Network_for_Occlusion_Relationship_Reasoning_ICCV_2019_paper.pdf	Rui Lu
Compositional Video Prediction	http://openaccess.thecvf.com/content_ICCV_2019/papers/Ye_Compositional_Video_Prediction_ICCV_2019_paper.pdf	Yufei Ye
Mixture-Kernel Graph Attention Network for Situation Recognition	http://openaccess.thecvf.com/content_ICCV_2019/papers/Suhail_Mixture-Kernel_Graph_Attention_Network_for_Situation_Recognition_ICCV_2019_paper.pdf	Mohammed Suhail
Learning Similarity Conditions Without Explicit Supervision	http://openaccess.thecvf.com/content_ICCV_2019/papers/Tan_Learning_Similarity_Conditions_Without_Explicit_Supervision_ICCV_2019_paper.pdf	Reuben Tan
Joint Prediction for Kinematic Trajectories in Vehicle-Pedestrian-Mixed Scenes	http://openaccess.thecvf.com/content_ICCV_2019/papers/Bi_Joint_Prediction_for_Kinematic_Trajectories_in_Vehicle-Pedestrian-Mixed_Scenes_ICCV_2019_paper.pdf	Huikun Bi
Learning to Caption Images Through a Lifetime by Asking Questions	http://openaccess.thecvf.com/content_ICCV_2019/papers/Shen_Learning_to_Caption_Images_Through_a_Lifetime_by_Asking_Questions_ICCV_2019_paper.pdf	Tingke Shen
VrR-VG: Refocusing Visually-Relevant Relationships	http://openaccess.thecvf.com/content_ICCV_2019/papers/Liang_VrR-VG_Refocusing_Visually-Relevant_Relationships_ICCV_2019_paper.pdf	Yuanzhi Liang
TAPA-MVS: Textureless-Aware PAtchMatch Multi-View Stereo	http://openaccess.thecvf.com/content_ICCV_2019/papers/Romanoni_TAPA-MVS_Textureless-Aware_PAtchMatch_Multi-View_Stereo_ICCV_2019_paper.pdf	Andrea Romanoni
U4D: Unsupervised 4D Dynamic Scene Understanding	http://openaccess.thecvf.com/content_ICCV_2019/papers/Mustafa_U4D_Unsupervised_4D_Dynamic_Scene_Understanding_ICCV_2019_paper.pdf	Armin Mustafa
Hierarchical Point-Edge Interaction Network for Point Cloud Semantic Segmentation	http://openaccess.thecvf.com/content_ICCV_2019/papers/Jiang_Hierarchical_Point-Edge_Interaction_Network_for_Point_Cloud_Semantic_Segmentation_ICCV_2019_paper.pdf	Li Jiang
Multi-Angle Point Cloud-VAE: Unsupervised Feature Learning for 3D Point Clouds From Multiple Angles by Joint Self-Reconstruction and Half-to-Half Prediction	http://openaccess.thecvf.com/content_ICCV_2019/papers/Han_Multi-Angle_Point_Cloud-VAE_Unsupervised_Feature_Learning_for_3D_Point_Clouds_ICCV_2019_paper.pdf	Zhizhong Han
P-MVSNet: Learning Patch-Wise Matching Confidence Aggregation for Multi-View Stereo	http://openaccess.thecvf.com/content_ICCV_2019/papers/Luo_P-MVSNet_Learning_Patch-Wise_Matching_Confidence_Aggregation_for_Multi-View_Stereo_ICCV_2019_paper.pdf	Keyang Luo
SME-Net: Sparse Motion Estimation for Parametric Video Prediction Through Reinforcement Learning	http://openaccess.thecvf.com/content_ICCV_2019/papers/Ho_SME-Net_Sparse_Motion_Estimation_for_Parametric_Video_Prediction_Through_Reinforcement_ICCV_2019_paper.pdf	Yung-Han Ho
ClothFlow: A Flow-Based Model for Clothed Person Generation	http://openaccess.thecvf.com/content_ICCV_2019/papers/Han_ClothFlow_A_Flow-Based_Model_for_Clothed_Person_Generation_ICCV_2019_paper.pdf	Xintong Han
LADN: Local Adversarial Disentangling Network for Facial Makeup and De-Makeup	http://openaccess.thecvf.com/content_ICCV_2019/papers/Gu_LADN_Local_Adversarial_Disentangling_Network_for_Facial_Makeup_and_De-Makeup_ICCV_2019_paper.pdf	Qiao Gu
Point-to-Point Video Generation	http://openaccess.thecvf.com/content_ICCV_2019/papers/Wang_Point-to-Point_Video_Generation_ICCV_2019_paper.pdf	Tsun-Hsuan Wang
Semantics-Enhanced Adversarial Nets for Text-to-Image Synthesis	http://openaccess.thecvf.com/content_ICCV_2019/papers/Tan_Semantics-Enhanced_Adversarial_Nets_for_Text-to-Image_Synthesis_ICCV_2019_paper.pdf	Hongchen Tan
VTNFP: An Image-Based Virtual Try-On Network With Body and Clothing Feature Preservation	http://openaccess.thecvf.com/content_ICCV_2019/papers/Yu_VTNFP_An_Image-Based_Virtual_Try-On_Network_With_Body_and_Clothing_ICCV_2019_paper.pdf	Ruiyun Yu
Boundless: Generative Adversarial Networks for Image Extension	http://openaccess.thecvf.com/content_ICCV_2019/papers/Teterwak_Boundless_Generative_Adversarial_Networks_for_Image_Extension_ICCV_2019_paper.pdf	Piotr Teterwak
Image Synthesis From Reconfigurable Layout and Style	http://openaccess.thecvf.com/content_ICCV_2019/papers/Sun_Image_Synthesis_From_Reconfigurable_Layout_and_Style_ICCV_2019_paper.pdf	Wei Sun
Attribute Manipulation Generative Adversarial Networks for Fashion Images	http://openaccess.thecvf.com/content_ICCV_2019/papers/Ak_Attribute_Manipulation_Generative_Adversarial_Networks_for_Fashion_Images_ICCV_2019_paper.pdf	Kenan E. Ak
Few-Shot Unsupervised Image-to-Image Translation	http://openaccess.thecvf.com/content_ICCV_2019/papers/Liu_Few-Shot_Unsupervised_Image-to-Image_Translation_ICCV_2019_paper.pdf	Ming-Yu Liu
Very Long Natural Scenery Image Prediction by Outpainting	http://openaccess.thecvf.com/content_ICCV_2019/papers/Yang_Very_Long_Natural_Scenery_Image_Prediction_by_Outpainting_ICCV_2019_paper.pdf	Zongxin Yang
Scaling Recurrent Models via Orthogonal Approximations in Tensor Trains	http://openaccess.thecvf.com/content_ICCV_2019/papers/Mehta_Scaling_Recurrent_Models_via_Orthogonal_Approximations_in_Tensor_Trains_ICCV_2019_paper.pdf	Ronak Mehta
A Deep Cybersickness Predictor Based on Brain Signal Analysis for Virtual Reality Contents	http://openaccess.thecvf.com/content_ICCV_2019/papers/Kim_A_Deep_Cybersickness_Predictor_Based_on_Brain_Signal_Analysis_for_ICCV_2019_paper.pdf	Jinwoo Kim
Learning With Unsure Data for Medical Image Diagnosis	http://openaccess.thecvf.com/content_ICCV_2019/papers/Wu_Learning_With_Unsure_Data_for_Medical_Image_Diagnosis_ICCV_2019_paper.pdf	Botong Wu
Recursive Cascaded Networks for Unsupervised Medical Image Registration	http://openaccess.thecvf.com/content_ICCV_2019/papers/Zhao_Recursive_Cascaded_Networks_for_Unsupervised_Medical_Image_Registration_ICCV_2019_paper.pdf	Shengyu Zhao
DUAL-GLOW: Conditional Flow-Based Generative Model for Modality Transfer	http://openaccess.thecvf.com/content_ICCV_2019/papers/Sun_DUAL-GLOW_Conditional_Flow-Based_Generative_Model_for_Modality_Transfer_ICCV_2019_paper.pdf	Haoliang Sun
Dilated Convolutional Neural Networks for Sequential Manifold-Valued Data	http://openaccess.thecvf.com/content_ICCV_2019/papers/Zhen_Dilated_Convolutional_Neural_Networks_for_Sequential_Manifold-Valued_Data_ICCV_2019_paper.pdf	Xingjian Zhen
Align, Attend and Locate: Chest X-Ray Diagnosis via Contrast Induced Attention Network With Limited Supervision	http://openaccess.thecvf.com/content_ICCV_2019/papers/Liu_Align_Attend_and_Locate_Chest_X-Ray_Diagnosis_via_Contrast_Induced_ICCV_2019_paper.pdf	Jingyu Liu
Joint Acne Image Grading and Counting via Label Distribution Learning	http://openaccess.thecvf.com/content_ICCV_2019/papers/Wu_Joint_Acne_Image_Grading_and_Counting_via_Label_Distribution_Learning_ICCV_2019_paper.pdf	Xiaoping Wu
An Alarm System for Segmentation Algorithm Based on Shape Model	http://openaccess.thecvf.com/content_ICCV_2019/papers/Liu_An_Alarm_System_for_Segmentation_Algorithm_Based_on_Shape_Model_ICCV_2019_paper.pdf	Fengze Liu
HistoSegNet: Semantic Segmentation of Histological Tissue Type in Whole Slide Images	http://openaccess.thecvf.com/content_ICCV_2019/papers/Chan_HistoSegNet_Semantic_Segmentation_of_Histological_Tissue_Type_in_Whole_Slide_ICCV_2019_paper.pdf	Lyndon Chan
Prior-Aware Neural Network for Partially-Supervised Multi-Organ Segmentation	http://openaccess.thecvf.com/content_ICCV_2019/papers/Zhou_Prior-Aware_Neural_Network_for_Partially-Supervised_Multi-Organ_Segmentation_ICCV_2019_paper.pdf	Yuyin Zhou
CAMEL: A Weakly Supervised Learning Framework for Histopathology Image Segmentation	http://openaccess.thecvf.com/content_ICCV_2019/papers/Xu_CAMEL_A_Weakly_Supervised_Learning_Framework_for_Histopathology_Image_Segmentation_ICCV_2019_paper.pdf	Gang Xu
Conditional Recurrent Flow: Conditional Generation of Longitudinal Samples With Applications to Neuroimaging	http://openaccess.thecvf.com/content_ICCV_2019/papers/Hwang_Conditional_Recurrent_Flow_Conditional_Generation_of_Longitudinal_Samples_With_Applications_ICCV_2019_paper.pdf	Seong Jae Hwang
Multi-Stage Pathological Image Classification Using Semantic Segmentation	http://openaccess.thecvf.com/content_ICCV_2019/papers/Takahama_Multi-Stage_Pathological_Image_Classification_Using_Semantic_Segmentation_ICCV_2019_paper.pdf	Shusuke Takahama
Semantic-Transferable Weakly-Supervised Endoscopic Lesions Segmentation	http://openaccess.thecvf.com/content_ICCV_2019/papers/Dong_Semantic-Transferable_Weakly-Supervised_Endoscopic_Lesions_Segmentation_ICCV_2019_paper.pdf	Jiahua Dong
